"month","day","year","subplot_code","transect_section_letter","code_of_piece","diameter_width.mm","diameter_height.mm","penetration.200mm","penetration.200mm.1","orientation_degrees","inclination","branchfall","uniqid","tag","notes","observer","RT","RR","TT","TC","TS","TV","MC","MS","suspended","soil_contact","years_present","first_appearance","last_ppearance","coded_notes"
2,12,2020,"14,14","L","14,14L.7.2",208,191,43,NA,58,23,"0","fallen085","6173",NA,"R",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE","TRUE","FALSE",4,2017,2020,""
2,12,2020,"14,14","N","14,14N.9.1",245,371,29,NA,65,16,"1","fallen086","6173",NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE","TRUE","FALSE",8,2017,2024,""
2,12,2020,"14,14","N","14,14N.7.1",223,230,44,NA,40,10,"0","fallen087","6173",NA,"R",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE","TRUE","FALSE",5,2017,2021,""
2,12,2020,"14,14","N","14,14N.7.2",530,NA,12,NA,120,4,"0","fallen088","6173",NA,"R",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
2,12,2020,"14,14","N","14,14N.7.3",240,314,29,NA,100,4,"0","fallen089","6173",NA,"R",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE","TRUE","FALSE",8,2017,2024,""
2,11,2020,"14,24","A","14,24A.19.1",741,NA,NA,3,268,2,"1","fallen090","6081","Se abrió y rompió donde pasa el transecto","R",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"FALSE","TRUE",NA,NA,2,2019,2020,"AA;"
2,11,2020,"14,24","B","14,24B.19.1",260,NA,NA,4,140,22.7,"1","fallen091","6081",NA,"R",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"TRUE","FALSE","TRUE","FALSE",2,2019,2020,""
2,11,2020,"14,24","J","14,24J.8.1",443,NA,NA,5,360,4,"1","fallen092",NA,NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,3,2018,2020,""
2,11,2020,"14,24","K","14,24K.6.1",211,NA,180,NA,190,4.7,"1","fallen094","6087",NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,4,2017,2020,""
2,11,2020,"14,24","K","14,24K.19.1",262,NA,58,NA,14,3,"1","fallen095","194300",NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,4,2019,2022,""
2,11,2020,"14,24","K","14,24K.5.1",360,NA,NA,1,50,5,"1","fallen096","194349",NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,4,2017,2020,""
2,11,2020,"14,24","L","14,24L.8.1",424,NA,68,NA,100,2.8,"1","fallen097","38243",NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,7,2018,2024,""
2,14,2020,"15,07","C","15,07C.19.1",472,543,28,NA,25,5.6,"1","fallen099","5956",NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE","TRUE","FALSE",5,2019,2023,""
2,14,2020,"15,07","C","15,07C.19.2",326,NA,NA,14,40,4,"1","fallen100","514161",NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,2,2019,2020,""
2,14,2020,"15,07","D","15,07D.9.1",580,NA,NA,6,320,7,"1","fallen101",NA,NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,6,2017,2022,""
2,14,2020,"15,07","E","15,07E.9.1",600,NA,NA,7,320,1,"1","fallen102",NA,NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
2,14,2020,"16,12","J","16,12J.7.1",210,NA,69,NA,20,0.2,"0","fallen103","5675",NA,"R",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,4,2017,2020,""
2,13,2020,"17,01","M","17,01M.8.1",311,311,61,NA,174,16.2,"1","fallen107",NA,"Inclinacion  16.2  grados 174 con corteza","V",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE","TRUE","FALSE",7,2018,2024,""
2,11,2020,"18,23","O","18,23O.7.1",273,NA,NA,2,250,14,"1","fallen108",NA,"Muestra rota","R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,4,2017,2020,""
2,13,2020,"19,02","C","19,02C.19.1",268,268,NA,1,180,16,"1","fallen109",NA,"1 golpe corteza  inclinacion 13.9 grados178","V",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"TRUE","FALSE",NA,NA,2,2019,2020,""
2,14,2020,"19,12","E","19,12E.19.1",310,NA,10,NA,340,3.5,"1","fallen113","5332",NA,"R",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"TRUE","FALSE",NA,NA,3,2019,2021,""
2,11,2020,"19,16","A","19,16A.8.1",251,NA,NA,6,230,2,"0","fallen114","5047",NA,"R",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,3,2018,2020,""
2,11,2020,"19,16","A","19,16A.8.3",603,NA,139,NA,220,0.4,"1","fallen115","5047",NA,"R",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,6,2018,2023,""
2,11,2020,"19,16","A","19,16A.20.1",209,NA,30,NA,115,17,"1","fallen116","5177",NA,"R",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"TRUE","FALSE","TRUE","FALSE",2,2020,2021,""
2,11,2020,"19,16","I","19,16I.19.1",278,NA,24,NA,295,9.3,"0","fallen117","172362",NA,"R",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"TRUE","FALSE",NA,NA,6,2019,2024,""
2,11,2020,"19,16","I","19,16I.19.2",322,240,24,NA,290,5.5,"0","fallen118","172362",NA,"R",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"FALSE","TRUE","TRUE","FALSE",6,2019,2024,""
2,11,2020,"19,16","O","19,16O.20.1",218,NA,46,NA,340,25.5,"0","fallen123","5177",NA,"R",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"TRUE","FALSE","TRUE","FALSE",3,2020,2022,""
2,11,2020,"19,16","O","19,16O.20.2",256,198,47,NA,270,1,"0","fallen124","5177",NA,"R",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"TRUE","FALSE","TRUE","FALSE",2,2020,2021,""
2,11,2020,"19,16","P","19,16P.7.2",314,NA,NA,6,140,1,"0","fallen125","5047",NA,"R",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,4,2017,2020,""
2,11,2020,"19,16","P","19,16P.8.1",1005,NA,187,NA,50,0,"1","fallen127","5047",NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,7,2018,2024,""
2,11,2020,"19,19","C","19,19C.9.1",250,NA,126,NA,160,5.8,"1","fallen128",NA,NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,4,2017,2020,""
2,11,2020,"19,19","G","19,19G.2.1",363,NA,34,NA,310,6,"0","fallen129",NA,NA,"R",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
2,11,2020,"19,19","G","19,19G.3.1",657,583,43,NA,273,3,"1","fallen130","5389",NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,8,2017,2024,""
2,17,2020,"21,04","M","21,04M.4.1",323,365,88,NA,10,2,"1","fallen135",NA,NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE","TRUE","FALSE",8,2017,2024,""
2,19,2020,"21,15","H","21,15H.8.1",241,241,NA,1,130,3,"0","fallen138","5047",NA,"V",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,3,2018,2020,""
2,19,2020,"21,15","N","21,15N.7.1",273,204,NA,5,300,0.9,"1","fallen139","157413","Está rajado segunda medida 273","V",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE","TRUE","FALSE",5,2017,2021,""
2,19,2020,"21,15","G","21,15G.20.1",273,273,NA,4,220,10.9,"1","fallen141","5046","Tronco vivo de pie","V",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"FALSE","TRUE",NA,NA,1,2020,2020,""
2,19,2020,"21,17","K","21,17K.8.1",315,315,NA,6,180,2.9,"1","fallen142","721404","sin corteza","V",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,3,2018,2020,""
2,19,2020,"21,17","O","21,17O.20.1",415,365,48,NA,280,10.4,"1","fallen144","157638","en el aire con corteza","V",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE","TRUE","FALSE",5,2020,2024,""
2,19,2020,"22,19","J","22,19J.20.1",324,353,110,NA,170,4.5,"1","fallen146","4839","324 en el aire con corteza","V",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE","TRUE","FALSE",3,2020,2022,""
2,20,2020,"22,21","D","22,21D.20.1",483,434,83,NA,180,5.9,"1","fallen147","4839",NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE","TRUE","FALSE",5,2020,2024,""
2,20,2020,"22,21","F","22,21F.19.1",223,218,132,NA,40,28,"0","fallen148","4833",NA,"R",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"TRUE","FALSE","TRUE","FALSE",2,2019,2020,""
2,20,2020,"22,21","F","22,21F.20.1",228,NA,112,NA,110,7.3,"1","fallen149","4883",NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,1,2020,2020,""
2,20,2020,"22,21","H","22,21H.20.1",738,NA,57,NA,350,2.2,"1","fallen150","4833","Rajado","R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,3,2020,2022,""
2,20,2020,"22,21","L","22,21L.2.1",271,295,11,NA,290,4.7,"0","fallen151","4484",NA,"R",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE","TRUE","FALSE",8,2017,2024,""
2,20,2020,"22,21","M","22,21M.2.2",505,NA,7,NA,300,11,"1","fallen153","4484",NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
2,17,2020,"23,03","D","23,03D.19.1",848,727,144,NA,244,18,"1","fallen154","4649",NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,6,2019,2024,""
2,17,2020,"23,03","E","23,03E.19.1",239,120,NA,6,354,3,"1","fallen155","4649","la muestra siempre ha estado en el aire","R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE","TRUE","FALSE",3,2019,2021,""
2,17,2020,"23,06","B","23,06B.19.1",218,NA,NA,10,180,3,"1","fallen156","4593",NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,2,2019,2020,""
2,17,2020,"23,06","G","23,06G.7.1",334,273,70,NA,250,12,"0","fallen157","4673",NA,"R",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"FALSE","TRUE","TRUE","FALSE",4,2017,2020,""
2,17,2020,"23,06","G","23,06G.7.2",280,243,70,NA,230,11,"0","fallen158","4673",NA,"R",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"FALSE","TRUE","TRUE","FALSE",8,2017,2024,""
2,17,2020,"23,06","M","23,06M.20.1",1212,NA,61,NA,90,4.7,"1","fallen161","4673",NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,5,2020,2024,""
2,17,2020,"23,06","N","23,06N.19.1",293,NA,65,NA,180,4,"1","fallen162","4586",NA,"R",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"FALSE","TRUE",NA,NA,3,2019,2021,""
2,17,2020,"23,06","N","23,06N.20.1",659,NA,130,NA,90,2,"1","fallen163","4673",NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,5,2020,2024,""
2,20,2020,"23,23","A","23,23A.2.1",275,NA,29,NA,155,18,"0","fallen167",NA,NA,"R",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
2,20,2020,"23,23","A","23,23A.2.2",281,NA,8,NA,330,1,"0","fallen168",NA,NA,"R",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE","TRUE","FALSE",8,2017,2024,""
2,20,2020,"23,23","C","23,23C.20.1",562,559,84,NA,340,1.5,"1","fallen169","4785",NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE","TRUE","FALSE",2,2020,2021,""
2,20,2020,"23,23","F","23,23F.20.1",440,477,57,NA,340,5.4,"1","fallen170","4785",NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE","TRUE","FALSE",4,2020,2023,""
2,20,2020,"23,23","G","23,23G.20.1",550,NA,35,NA,306,2.2,"1","fallen171","4789",NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,5,2020,2024,""
2,20,2020,"23,23","H","23,23H.20.1",241,248,70,NA,210,35,"0","fallen172","4789",NA,"R",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"TRUE","FALSE","TRUE","FALSE",2,2020,2021,""
2,20,2020,"23,23","H","23,23H.20.2",291,305,40,NA,310,0.2,"0","fallen173","4789",NA,"R",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"TRUE","FALSE","TRUE","FALSE",5,2020,2024,""
2,20,2020,"23,23","H","23,23H.20.3",219,218,100,NA,310,12.6,"0","fallen174","4789",NA,"R",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE","TRUE","FALSE",1,2020,2020,""
2,20,2020,"23,23","H","23,23H.20.4",221,NA,20,NA,316,4.5,"0","fallen175","4789",NA,"R",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,2,2020,2021,""
2,18,2020,"24,15","B","24,15B.19.1",332,338,60,NA,235,2,"1","fallen177","4386",NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE","TRUE","FALSE",4,2019,2022,""
2,18,2020,"24,15","K","24,15K.19.2",283,266,37,NA,162,25.3,"0","fallen179","4393",NA,"R",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"TRUE","FALSE","TRUE","FALSE",5,2019,2023,""
2,20,2020,"25,24","J","25,24J.19.1",614,478,24,NA,25,8.5,"0","fallen181","4448","medida anterior de 430 parece equivocada ahro es 478","R",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"TRUE","FALSE","TRUE","FALSE",6,2019,2024,""
2,18,2020,"26,08","C","26,08C.19.1",386,NA,128,NA,355,1,"1","fallen182","848825",NA,"R",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"FALSE","TRUE",NA,NA,2,2019,2020,""
2,18,2020,"26,17","B","26,17B.8.1",221,NA,46,NA,130,26.1,"0","fallen185",NA,NA,"R",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,4,2018,2021,""
2,18,2020,"26,17","B","26,17B.8.2",293,179,25,NA,180,4,"0","fallen186",NA,NA,"R",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"TRUE","FALSE","TRUE","FALSE",7,2018,2024,""
2,18,2020,"26,17","B","26,17B.8.3",237,191,37,NA,170,31,"0","fallen187",NA,NA,"R",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"TRUE","FALSE","TRUE","FALSE",7,2018,2024,""
2,18,2020,"26,17","B","26,17B.8.4",207,NA,57,NA,230,1,"0","fallen188",NA,NA,"R",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,6,2018,2023,""
2,18,2020,"26,17","E","26,17E.20.1",270,232,1,NA,154,2.2,"0","fallen189",NA,NA,"R",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"TRUE","FALSE","TRUE","FALSE",3,2020,2022,""
2,18,2020,"26,17","E","26,17E.20.2",367,NA,78,NA,164,0.2,"1","fallen190",NA,NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,2,2020,2021,""
2,18,2020,"26,17","G","26,17G.8.1",237,NA,121,NA,145,3,"1","fallen191","137872",NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,3,2018,2020,""
2,18,2020,"26,17","G","26,17G.8.2",1085,NA,13,NA,145,7,"1","fallen192","4163",NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,7,2018,2024,""
2,18,2020,"26,17","K","26,17K.2.1",464,NA,19,NA,140,3,"1","fallen193",NA,NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
2,18,2020,"26,17","N","26,17N.2.1",472,NA,21,NA,140,1.5,"1","fallen194",NA,NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
2,18,2020,"26,17","O","26,17O.8.1",229,204,37,NA,130,0.5,"0","fallen195",NA,NA,"R",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"TRUE","FALSE","TRUE","FALSE",4,2018,2021,""
2,18,2020,"26,17","F","26,17F.19.1",500,NA,58,NA,235,4,"1","fallen196",NA,"Correguir, la muestra está en F y no en J","R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,6,2019,2024,""
2,4,2020,"26,21","C","26,21C.8.1",275,NA,154,NA,19,5,"0","fallen198","1140",NA,"R",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"TRUE","FALSE",NA,NA,3,2018,2020,""
2,4,2020,"26,21","M","26,21M.9.1",453,NA,18,NA,25,10,"1","fallen200",NA,NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
2,4,2020,"26,21","P","26,21P.3.1",529,NA,194,NA,240,7.7,"1","fallen201",NA,NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
2,3,2020,"28,16","G","28,16G.7.2",518,NA,85,NA,227,2.9,"1","fallen203","3858","No se pudo medir diametro high porque esta ahora en el suelo la muestra","R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,8,2017,2024,"PN;"
2,3,2020,"28,16","N","28,16N.6.1",221,NA,56,NA,215,18,"0","fallen204","3761",NA,"R",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"FALSE","TRUE",NA,NA,4,2017,2020,""
2,3,2020,"28,16","N","28,16N.6.2",244,NA,66,NA,188,8,"0","fallen205","3761",NA,"R",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"FALSE","TRUE",NA,NA,5,2017,2021,""
2,3,2020,"28,16","N","28,16N.7.1",311,NA,177,NA,243,12,"0","fallen206","3761",NA,"R",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"FALSE","TRUE",NA,NA,6,2017,2022,""
2,3,2020,"28,16","O","28,16O.19.1",201,NA,165,NA,310,2,"1","fallen208","117661",NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,2,2019,2020,""
2,18,2020,"29,13","F","29,13F.8.1",506,NA,43,NA,292,0,"1","fallen210","3732",NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,7,2018,2024,""
2,18,2020,"29,13","L","29,13L.19.1",329,NA,51,NA,280,5.2,"1","fallen211","3556",NA,"R",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"FALSE","TRUE",NA,NA,5,2019,2023,""
2,3,2020,"30,23","L","30,23L.7.1",371,332,218,NA,295,0,"0","fallen212","3468",NA,"R",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"FALSE","TRUE","TRUE","FALSE",5,2017,2021,""
2,3,2020,"31,16","K","31,16K.8.4",369,NA,73,NA,28,10,"1","fallen214","3184",NA,"R",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,4,2018,2021,""
2,3,2020,"31,16","B","31,16B.8.1",370,NA,78,NA,352,34,"1","fallen215","3190",NA,"R",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"FALSE","TRUE",NA,NA,4,2018,2021,""
2,3,2020,"31,16","D","31,16D.9.1",510,NA,132,NA,107,4,"1","fallen217",NA,NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,""
2,3,2020,"31,16","I","31,16I.19.1",712,NA,74,NA,272,3,"1","fallen218","3184",NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,6,2019,2024,""
2,3,2020,"31,16","I","31,16I.19.2",212,170,30,NA,266,0,"2","fallen219",NA,NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE","TRUE","FALSE",2,2019,2020,""
2,3,2020,"31,16","H","31,16H.19.1",582,NA,98,NA,270,1,"1","fallen220","3184",NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,3,2019,2021,""
2,21,2020,"32,07","B","32,07B.8.1",394,NA,52,NA,230,1,"1","fallen221","2994",NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,5,2018,2022,""
2,21,2020,"32,07","O","32,07O.7.1",213,212,50,NA,240,2,"0","fallen222","2995",NA,"R",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"FALSE","TRUE","TRUE","FALSE",6,2017,2022,""
2,21,2020,"32,07","O","32,07O.19.1",NA,NA,62,NA,250,3,"1","fallen223",NA,NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,4,2019,2022,""
2,21,2020,"32,07","O","32,07O.19.2",544,NA,70,NA,225,9,"1","fallen224",NA,NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,4,2019,2022,""
2,21,2020,"32,07","C","32,07C.19.1",270,185,151,NA,245,6.1,"1","fallen225","96221",NA,"R",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"FALSE","TRUE","TRUE","FALSE",4,2019,2022,""
2,21,2020,"32,07","I","32,07I.19.1",912,NA,84,NA,100,0,"1","fallen226","3248","Esta hueco","R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,3,2019,2021,"CH;"
2,21,2020,"32,07","J","32,07J.20.1",473,NA,NA,9,130,1.4,"1","fallen227","3248",NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,1,2020,2020,""
2,21,2020,"33,12","G","33,12G.2.1",932,NA,52,NA,326,7,"1","fallen228",NA,"Se esta rajando","R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,"AA;"
2,21,2020,"33,12","J","33,12J.9.1",688,797,13,NA,10,1.2,"0","fallen229",NA,"se esta abriendo","R",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,"AA;"
2,21,2020,"33,12","J","33,12J.9.2",352,318,NA,8,342,21,"0","fallen230",NA,NA,"R",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE","TRUE","FALSE",6,2017,2022,""
2,21,2020,"34,04","C","34,04C.19.1",230,200,38,NA,140,1,"0","fallen231","2600",NA,"R",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"FALSE","TRUE","TRUE","FALSE",2,2019,2020,""
2,21,2020,"34,04","D","34,04D.7.1",234,NA,NA,5,154,12.7,"1","fallen232","2919","Le cayó otro árbol encima y rompió la muestra","R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,4,2017,2020,""
2,21,2020,"34,04","D","34,04D.20.1",834,NA,47,NA,280,3.2,"1","fallen233","2600",NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,5,2020,2024,""
2,21,2020,"34,04","E","34,04E.7.1",1016,NA,36,NA,154,14.7,"1","fallen234","2919",NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,7,2017,2023,""
2,21,2020,"34,04","E","34,04E.20.1",339,NA,24,NA,170,3.8,"0","fallen235","2600",NA,"R",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,4,2020,2024,""
2,21,2020,"34,04","L","34,04L.0.1",349,NA,187,NA,275,4,"0","fallen236",NA,"Esta hueco","R",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"FALSE","TRUE",NA,NA,8,2017,2024,"CH;"
2,21,2020,"34,04","M","34,04M.19.1",222,NA,48,NA,250,4.5,"0","fallen239","2274",NA,"R",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,6,2019,2024,""
2,20,2020,"34,15","M","34,15M.0.2",339,266,112,NA,325,20.8,"0","fallen240",NA,NA,"R",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,6,2017,2022,""
2,20,2020,"34,15","P","34,15P.6.1",205,NA,NA,1,350,26.2,"2","fallen241","2677",NA,"R",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,4,2017,2020,""
2,20,2020,"34,15","P","34,15P.6.2",251,NA,70,NA,40,0.6,"0","fallen242","2677",NA,"R",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,4,2017,2020,""
2,21,2020,"36,04","I","36,04I.19.1",724,NA,48,NA,270,3.3,"1","fallen243","2274",NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,6,2019,2024,""
2,28,2020,"36,10","B","36,10B.5.1",811,743,62,NA,234,5.1,"1","fallen245","2309",NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE","TRUE","FALSE",8,2017,2024,""
2,28,2020,"36,13","C","36,13C.8.1",206,NA,NA,18,244,6,"1","fallen246","2504",NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"FALSE","TRUE",NA,NA,3,2018,2020,""
2,28,2020,"36,13","L","36,13L.6.1",1072,120,52,NA,90,1,"1","fallen247",NA,NA,"R",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"TRUE","FALSE",NA,NA,5,2017,2021,""
