"month","day","year","subplot_code","transect_section_letter","code_of_piece","diameter_one.mm","diameter_two.mm","height","POM","penetration.200mm","penetration.200mm.1","branches","uniqid","tag","notes","observer","MC","MS","coded_notes"
2,15,2019,"36,10","M","36,10M.6.1",271,251,2.4,1.3,NA,1,2,"standing146","536230","Esta hueco","R","FALSE","TRUE","CH;"
2,15,2019,"36,13","F","36,13F.9.1",205,242,5.54,2.2,60,NA,2,"standing147","2506","Se está rajando","R","FALSE","TRUE","AA;"
2,15,2019,"36,13","G","36,13G.8.1",418,353,14.1,1.3,24,NA,1,"standing148","82303",NA,"R","TRUE","FALSE",""
2,19,2019,"37,17","P","37,17P.0.1",273,NA,1.03,0.51,NA,9,2,"standing149","2143","perdio parte del tronco","R",NA,NA,""
2,15,2019,"38,11","M","38,11M.8.1",340,310,7,1.3,19,NA,2,"standing152","1990",NA,"R","FALSE","TRUE",""
2,15,2019,"39,07","A","39,07A.19.1",377,303,12.5,1.3,24,NA,2,"standing153","1872",NA,"R","TRUE","FALSE",""
2,28,2019,"39,07","I","39,07I.7.1",865,819,32,3.3,30,NA,0,"standing155","66360",NA,"R","TRUE","FALSE",""
2,19,2019,"40,21","C","40,21C.6.1",209,NA,3.9,1.3,38,NA,2,"standing157","56943",NA,"R","TRUE","FALSE",""
2,19,2019,"41,24","D","41,24D.19.1",254,217,10,1.3,28,NA,2,"standing158","1744",NA,"R","TRUE","FALSE",""
2,20,2019,"42,12","C","42,12C.3.1",243,173,9.6,1.3,12,NA,2,"standing159",NA,NA,"R","FALSE","TRUE",""
2,28,2019,"42,12","G","42,12G.8.1",370,304,15.8,3,48,NA,2,"standing160","52504",NA,"R","FALSE","TRUE",""
2,20,2019,"42,12","N","42,12N.9.2",206,166,0.8,0.45,51,NA,2,"standing161",NA,NA,"R","FALSE","TRUE",""
2,20,2019,"43,15","H","43,15H.0.2",NA,NA,2.8,1.3,NA,NA,2,"standing163","1284","Sigue vivo","R",NA,NA,"VIVO;"
2,20,2019,"43,15","J","43,15J.9.1",308,282,2.3,1.3,NA,NA,2,"standing164",NA,NA,"R","FALSE","TRUE",""
2,20,2019,"44,07","B","44,07B.5.1",765,593,5.28,1.6,29,NA,2,"standing165","870",NA,"R","TRUE","FALSE",""
2,26,2019,"45,05","E","45,05E.8.1",346,253,2.3,1.3,NA,4,2,"standing166",NA,"Se está llenando de hongos","R","TRUE","FALSE",""
2,26,2019,"45,05","K","45,05K.6.1",290,270,4.1,1.3,32,NA,2,"standing167","30985",NA,"R","TRUE","FALSE",""
2,28,2019,"46,21","F","46,21F.8.1",745,675,17.9,2.9,38,NA,2,"standing168","687",NA,"R","TRUE","FALSE",""
2,27,2019,"47,10","G","47,10G.6.1",484,467,3.1,1.3,NA,12,2,"standing171","550",NA,"R","FALSE","TRUE",""
2,27,2019,"47,17","F","47,17F.8.1",216,NA,1.8,1.3,NA,10,2,"standing172",NA,NA,"R","TRUE","FALSE",""
2,27,2019,"47,17","G","47,17G.8.1",347,290,6.2,1.3,126,NA,2,"standing173","646456",NA,"R","TRUE","FALSE",""
2,27,2019,"49,01","O","49,01O.3.1",339,304,0.51,0.3,30,NA,2,"standing175","849015",NA,"R","FALSE","TRUE",""
2,27,2019,"49,04","O","49,04O.8.1",668,420,17.1,1.3,22,NA,1,"standing177","142",NA,"R","TRUE","FALSE",""
2,27,2019,"49,12","H","49,12H.8.1",267,238,2.5,1.3,66,NA,2,"standing178","234",NA,"R","TRUE","FALSE",""
2,27,2019,"49,12","J","49,12J.19.1",272,243,7.8,1.3,34,NA,2,"standing179","10738",NA,"R","TRUE","FALSE",""
2,27,2019,"49,24","B","49,24B.19.1",460,411,2.1,1.3,57,NA,2,"standing180","129102","Hay un parte del tronco que no se cae del tronco principal porque está recostado a otro árbol y lianas. Tiene unos 23m de largo la parte que no se ha caido","R",NA,NA,""
2,7,2020,"01,21","G","01,21G.9.1",412,159,1.4,1.3,17,NA,1,"standing001",NA,NA,"R","FALSE","TRUE",""
2,7,2020,"01,21","I","01,21I.20.1",454,342,12.3,1.3,82,NA,2,"standing002","8518",NA,"R","TRUE","FALSE",""
2,7,2020,"01,21","L","01,21L.20.1",832,584,9.1,1.3,60,NA,2,"standing003","8208",NA,"R","TRUE","FALSE",""
3,6,2020,"01,21","P","01,21P.8.1",468,580,15.5,2.8,21,NA,2,"standing004","8214","escalera","R","FALSE","TRUE",""
2,7,2020,"01,21","K","01,21K.8.1",448,347,9,1.3,88,NA,2,"standing005","8207",NA,"R","TRUE","FALSE",""
2,7,2020,"01,24","G","01,24G.8.1",NA,NA,15.8,1.3,NA,NA,1,"standing006","8536","No encontrado","R",NA,NA,"DP;EX;"
2,7,2020,"01,24","G","01,24G.20.1",323,NA,23.5,1.3,81,NA,1,"standing007","8537",NA,"R","FALSE","TRUE",""
2,7,2020,"01,24","G","01,24G.19.1",618,451,12,1.3,61,NA,2,"standing008","8535",NA,"R","TRUE","FALSE",""
2,7,2020,"01,24","J","01,24J.20.1",235,198,5.4,1.3,50,NA,2,"standing009","264309",NA,"R","FALSE","TRUE",""
2,7,2020,"01,24","L","01,24L.20.1",427,NA,23.9,1.3,64,NA,1,"standing010","259333",NA,"R","TRUE","FALSE",""
2,7,2020,"01,24","M","01,24M.9.1",486,413,3.5,1.3,37,NA,2,"standing011","8188",NA,"R","FALSE","TRUE",""
2,6,2020,"02,16","C","02,16C.20.1",344,308,6.6,1.3,48,NA,2,"standing012","257848","Inclinacion 56.2","R","FALSE","TRUE",""
2,6,2020,"03,09","A","03,09A.7.2",362,272,13.7,1.3,35,NA,2,"standing016","7918",NA,"R","FALSE","TRUE",""
2,6,2020,"03,09","C","03,09C.7.1",357,293,11.1,1.3,NA,18,2,"standing017","8043",NA,"R","TRUE","FALSE",""
2,6,2020,"03,09","I","03,09I.20.1",335,303,6.4,1.3,28,NA,2,"standing018","8053",NA,"R","TRUE","FALSE",""
2,6,2020,"03,09","J","03,09J.20.1",641,586,22.3,1.3,52,NA,1,"standing019","8048",NA,"R","TRUE","FALSE",""
2,6,2020,"03,09","N","03,09N.8.1",399,NA,25.7,1.3,76,NA,1,"standing020","268164",NA,"R","FALSE","TRUE",""
3,6,2020,"03,12","A","03,12A.3.1",589,670,32.3,3.5,87,NA,1,"standing021","7902","Escalera","R","FALSE","TRUE",""
2,6,2020,"03,12","B","03,12B.20.1",218,163,1.4,1.3,117,NA,2,"standing022","247036",NA,"R","FALSE","TRUE",""
2,10,2020,"03,23","A","03,23A.20.1",275,193,2.2,1.3,52,NA,2,"standing023","249574",NA,"R","TRUE","FALSE",""
2,5,2020,"05,03","E","05,03E.19.1",355,NA,3.4,1.3,43,NA,2,"standing025","7656","correccion de inclinacion son 21 grados","R","TRUE","FALSE",""
2,5,2020,"05,03","G","05,03G.7.1",525,NA,1.1,0.55,NA,3,2,"standing027","7660",NA,"R","TRUE","FALSE",""
3,6,2020,"05,03","O","05,03O.8.1",880,878,11.3,3.6,18,NA,2,"standing028","7621","Escalera","R","FALSE","TRUE",""
2,7,2020,"05,20","A","05,20A.7.1",453,399,22.5,1.3,57,NA,1,"standing029","238573",NA,"R","FALSE","TRUE",""
3,6,2020,"05,20","M","05,20M.19.1",787,565,13.7,3,NA,5,0,"standing033","7499","Escalera","R","TRUE","FALSE",""
2,7,2020,"05,20","P","05,20P.3.1",419,NA,17.1,1.3,67,NA,2,"standing034","238630",NA,"R","FALSE","TRUE",""
2,10,2020,"05,24","I","05,24I.20.1",551,479,25.5,1.3,110,NA,1,"standing035","7802",NA,"R","TRUE","FALSE",""
2,10,2020,"05,24","J","05,24J.19.1",223,NA,10.5,1.3,103,NA,2,"standing036","239685",NA,"R","TRUE","FALSE",""
2,10,2020,"05,24","N","05,24N.7.1",523,453,16.3,1.3,42,NA,2,"standing037","239534",NA,"R","FALSE","TRUE",""
2,5,2020,"06,06","I","06,06I.5.2",631,588,8.5,1.3,69,NA,2,"standing040","13123",NA,"R","TRUE","FALSE",""
2,5,2020,"07,01","B","07,01B.3.1",240,NA,3,1.3,NA,15,2,"standing041","7311",NA,"R","FALSE","TRUE",""
2,5,2020,"07,01","I","07,01I.7.1",276,NA,1.8,1.3,NA,5,2,"standing042","7321",NA,"R","TRUE","FALSE",""
2,6,2020,"07,13","B","07,13B.0.1",205,127,1.13,0.57,30,NA,2,"standing044",NA,NA,"R","FALSE","TRUE",""
3,6,2020,"07,13","I","07,13I.20.1",612,609,9.3,3,34,NA,2,"standing045",NA,"Escalera","R","FALSE","TRUE",""
2,5,2020,"08,06","M","08,06M.3.1",526,306,0.83,0.5,NA,3,2,"standing046","7036",NA,"R","FALSE","TRUE",""
2,10,2020,"10,20","G","10,20G.19.1",438,379,7.8,1.3,35,NA,2,"standing048","6850",NA,"R","TRUE","FALSE",""
2,10,2020,"10,20","H","10,20H.4.1",361,314,12.5,1.3,35,NA,2,"standing049","6849",NA,"R","FALSE","TRUE",""
2,12,2020,"11,15","J","11,15J.7.1",288,NA,11.5,1.3,35,NA,2,"standing054","213119",NA,"R","FALSE","TRUE",""
2,12,2020,"11,15","J","11,15J.19.1",257,NA,15.7,1.3,42,NA,2,"standing055","213096",NA,"R","FALSE","TRUE",""
2,12,2020,"13,16","A","13,16A.20.1",760,NA,33.7,1.3,96,NA,1,"standing058","6163",NA,"R","TRUE","FALSE",""
2,12,2020,"13,16","G","13,16G.19.1",378,277,3,1.3,NA,11,2,"standing059","6393","34.7 grados inclinacion","R","TRUE","FALSE",""
2,12,2020,"13,16","L","13,16L.20.1",239,NA,6.9,1.3,19,NA,2,"standing060","6154",NA,"R","TRUE","FALSE",""
2,12,2020,"14,11","E","14,11E.9.1",319,246,0.71,0.52,NA,2,2,"standing062",NA,NA,"R","FALSE","TRUE",""
2,11,2020,"14,24","P","14,24P.19.1",455,280,1.5,1.3,NA,6,2,"standing064","6081",NA,"R",NA,NA,""
2,14,2020,"15,07","B","15,07B.8.1",346,319,0.4,0.2,NA,1,2,"standing065",NA,NA,"R","TRUE","FALSE",""
2,14,2020,"15,07","G","15,07G.5.1",550,451,6.7,1.3,NA,8,2,"standing066","5960",NA,"R","TRUE","FALSE",""
2,14,2020,"16,12","C","16,12C.2.1",473,210,1.03,0.7,NA,1,2,"standing070",NA,NA,"R","FALSE","TRUE",""
2,13,2020,"17,01","I","17,01I.0.1",737,NA,0.27,1.3,NA,6,2,"standing071",NA,"6 golpes con corteza","V","TRUE","FALSE",""
2,13,2020,"17,01","K","17,01K.20.1",262,260,7.5,1.3,87,NA,1,"standing072","175172","Con  corteza","V","TRUE","FALSE",""
2,14,2020,"17,08","N","17,08N.7.1",243,229,4.6,1.3,148,NA,2,"standing073","176354",NA,"R","TRUE","FALSE",""
2,11,2020,"18,23","O","18,23O.2.1",553,527,6,1.3,67,NA,2,"standing075","5421","15 grados inclinacion","R","FALSE","TRUE",""
2,13,2020,"19,6","N","19,6N.20.1",231,NA,6.8,1.3,70,NA,NA,"standing078","5231",NA,"V","TRUE","FALSE",""
2,14,2020,"19,12","E","19,12E.19.1",508,374,12.1,1.3,67,NA,2,"standing081","5332",NA,"R","TRUE","FALSE",""
2,14,2020,"19,12","F","19,12F.20.1",243,NA,9.7,1.3,65,NA,2,"standing082","418272",NA,"R","TRUE","FALSE",""
2,14,2020,"19,12","N","19,12N.20.1",218,NA,14.5,1.3,15,NA,0,"standing084","619102","14 grados inclinación","R","TRUE","FALSE",""
2,11,2020,"19,16","D","19,16D.20.1",228,NA,9.5,1.3,41,NA,2,"standing085","172117",NA,"R","TRUE","FALSE",""
3,6,2020,"19,16","N","19,16N.20.1",390,372,24,3,42,NA,1,"standing086","167104","Escalera","R","TRUE","FALSE",""
3,6,2020,"19,16","P","19,16P.20.1",610,604,26.3,3,28,NA,1,"standing087","5177","Escalera","R","TRUE","FALSE",""
2,11,2020,"19,19","C","19,19C.8.1",231,128,1.8,1.3,151,NA,2,"standing088","818500",NA,"R","FALSE","TRUE",""
2,11,2020,"19,19","D","19,19D.19.1",322,268,6.2,1.3,53,NA,2,"standing089","5381",NA,"R","TRUE","FALSE",""
2,11,2020,"19,19","E","19,19E.19.1",249,223,8.3,1.3,134,NA,2,"standing090","5383","14 grados inclinacion","R","TRUE","FALSE",""
2,11,2020,"19,19","F","19,19F.3.1",549,483,1,0.5,121,NA,2,"standing091","172649",NA,"R","FALSE","TRUE",""
2,11,2020,"19,19","F","19,19F.20.1",264,221,1.8,1.8,96,NA,2,"standing092","718325",NA,"R","FALSE","TRUE",""
2,17,2020,"21,04","F","21,04F.19.1",293,268,2.6,1.3,60,NA,2,"standing093","160651",NA,"R","TRUE","FALSE",""
2,17,2020,"21,08","C","21,08C.8.1",433,340,14.9,1.5,33,NA,2,"standing094","5003","- perdio madera y corteza","R","TRUE","FALSE",""
2,17,2020,"21,08","P","21,08P.2.1",351,249,0.6,0.3,47,NA,2,"standing095","4909",NA,"R","FALSE","TRUE",""
2,17,2020,"21,10","O","21,10O.4.1",228,201,4.3,1.3,50,NA,2,"standing096","156491",NA,"R","FALSE","TRUE",""
2,17,2020,"21,10","H","21,10H.8.1",214,178,1.3,1.3,43,NA,2,"standing097","161881",NA,"R","FALSE","TRUE",""
2,19,2020,"21,17","B","21,17B.19.1",398,370,12,1.3,14,NA,2,"standing098","4867",NA,"R","TRUE","FALSE",""
2,19,2020,"22,19","D","22,19D.8.1",318,282,7,1.3,35,NA,2,"standing099","4855",NA,"V","FALSE","TRUE",""
3,6,2020,"22,19","J","22,19J.20.1",451,451,21.7,3,68,NA,1,"standing101","4846","Escalera cecrin","V","TRUE","FALSE",""
2,20,2020,"22,21","M","22,21M.20.1",257,183,1.5,1.3,NA,2,2,"standing103",NA,NA,"R","TRUE","FALSE",""
2,17,2020,"23,03","K","23,03K.9.1",309,261,4.8,1.3,18,NA,2,"standing104",NA,NA,"R","TRUE","FALSE",""
2,17,2020,"23,06","I","23,06I.20.1",550,496,21.3,1.6,18,NA,1,"standing105","4671",NA,"R","TRUE","FALSE",""
2,17,2020,"23,06","J","23,06J.19.1",223,NA,2.9,1.3,55,NA,2,"standing107","151130","Tag 151130","R","TRUE","FALSE",""
2,17,2020,"23,06","K","23,06K.5.1",529,488,29.5,1.3,20,NA,1,"standing108","4585",NA,"R","FALSE","TRUE",""
2,17,2020,"23,06","K","23,06K.8.1",382,315,7.7,1.3,143,NA,2,"standing109","4584","se esta inflando la cascara","R","FALSE","TRUE","AA;"
2,17,2020,"23,06","L","23,06L.20.1",341,295,6.5,1.3,26,NA,2,"standing110",NA,NA,"R","FALSE","TRUE",""
2,19,2020,"23,17","O","23,17O.3.1",421,226,1.1,0.55,198,NA,1,"standing113","4519","el arbol se partio a 1.10","V","FALSE","TRUE",""
2,20,2020,"23,23","A","23,23A.20.1",237,158,5.5,1.3,59,NA,2,"standing114","148686",NA,"R","FALSE","TRUE",""
2,20,2020,"23,23","P","23,23P.2.1",727,659,1.9,1.3,136,NA,2,"standing115",NA,"Se esta rajando","R","FALSE","TRUE","AA;"
2,18,2020,"24,09","E","24,09E.6.1",231,203,2.5,1.3,129,NA,2,"standing117","146393",NA,"R","FALSE","TRUE",""
2,18,2020,"24,09","I","24,09I.6.1",288,153,1.4,1.3,54,NA,2,"standing118","146601",NA,"R","FALSE","TRUE",""
2,18,2020,"24,15","K","24,15K.20.1",732,732,33.5,1.3,67,NA,1,"standing119","4394","Escalera","R","TRUE","FALSE",""
2,18,2020,"24,15","O","24,15O.8.1",491,455,0.95,0.45,72,NA,0,"standing120","4386",NA,"R","FALSE","TRUE",""
2,18,2020,"26,08","I","26,08I.20.1",286,198,2.5,1.3,37,NA,2,"standing121","136229",NA,"R","TRUE","FALSE",""
3,6,2020,"26,17","C","26,17C.20.1",2300,NA,22.3,3.5,90,NA,2,"standing123",NA,"Escalera. Ceiba gambas muy altas. Se estimó diametro a 1.3. Se estimó el diametro con cinta y esta en aproximadamente 2300mm a 3.5m","R",NA,NA,""
2,4,2020,"26,21","B","26,21B.5.1",287,NA,4.7,1.3,46,NA,2,"standing126","133241",NA,"R",NA,NA,""
2,4,2020,"26,21","B","26,21B.8.1",229,NA,9.8,1.3,85,NA,2,"standing128","138307",NA,"R","TRUE","FALSE",""
2,4,2020,"26,21","P","26,21P.3.1",545,153,0.6,0.36,34,NA,2,"standing129",NA,NA,"R",NA,NA,""
2,4,2020,"26,21","D","26,21D.19.1",522,NA,12,1.3,89,NA,2,"standing130","4140",NA,"R","FALSE","TRUE",""
2,3,2020,"28,16","G","28,16G.8.1",218,NA,4.82,1.3,78,NA,2,"standing131","122548",NA,"R","FALSE","TRUE",""
3,6,2020,"31,16","N","31,16N.20.1",542,509,19.3,3,28,NA,1,"standing133","3188","Escalera","R","TRUE","FALSE",""
2,4,2020,"31,21","J","31,21J.19.1",510,502,20.1,1.3,10,NA,1,"standing135","3451",NA,"R","FALSE","TRUE",""
2,21,2020,"32,07","B","32,07B.8.1",314,NA,3.7,1.3,60,NA,2,"standing136","26207",NA,"R","TRUE","FALSE",""
2,21,2020,"32,07","H","32,07H.19.2",783,139,0.77,0.37,153,NA,2,"standing139","3248",NA,"R","FALSE","TRUE",""
2,21,2020,"32,07","H","32,07H.19.3",799,203,1.7,1.3,NA,16,2,"standing140","3248",NA,"R","FALSE","TRUE",""
2,21,2020,"32,07","N","32,07N.20.1",297,NA,11.3,1.3,23,NA,2,"standing141","96459",NA,"R","TRUE","FALSE",""
2,21,2020,"33,12","J","33,12J.19.1",228,218,13.7,1.3,58,NA,2,"standing143","832387",NA,"R","TRUE","FALSE",""
2,20,2020,"34,15","A","34,15A.20.1",531,468,3.5,1.3,42,NA,2,"standing146",NA,NA,"R","TRUE","FALSE",""
2,20,2020,"34,15","K","34,15K.20.1",212,NA,8.1,1.3,33,NA,1,"standing147","87643",NA,"R","TRUE","FALSE",""
2,20,2020,"35,17","F","35,17F.20.1",299,246,11.7,1.3,33,NA,2,"standing149","2689",NA,"R","TRUE","FALSE",""
2,21,2020,"36,04","L","36,04L.19.1",971,502,1.8,1.3,39,NA,2,"standing150","2274","Esta hueco. Se esta rajando","R","TRUE","FALSE","CH;AA;"
2,28,2020,"36,10","P","36,10P.20.1",351,267,2.4,1.3,93,NA,2,"standing152","76649",NA,"R","TRUE","FALSE",""
2,28,2020,"36,13","F","36,13F.9.1",251,201,5.4,2.2,83,NA,2,"standing153","2506","12 grados inclinacion","R","FALSE","TRUE",""
2,28,2020,"36,13","G","36,13G.8.1",409,356,7.6,1.3,25,NA,2,"standing154","82303",NA,"R","TRUE","FALSE",""
2,28,2020,"37,17","G","37,17G.20.1",402,398,12.5,1.3,25,NA,2,"standing155","2363",NA,"R","TRUE","FALSE",""
2,28,2020,"38,11","M","38,11M.8.1",334,305,7.3,1.3,27,NA,2,"standing157","1990",NA,"R","FALSE","TRUE",""
2,28,2020,"39,07","A","39,07A.19.1",335,307,12.7,1.3,54,NA,2,"standing158","1872",NA,"R","TRUE","FALSE",""
3,6,2020,"39,07","I","39,07I.7.1",941,820,33.1,3.3,47,NA,0,"standing159","66360",NA,"R","TRUE","FALSE",""
2,28,2020,"39,15","M","39,15M.20.1",385,318,18.7,1.3,46,NA,2,"standing160","63163",NA,"R","TRUE","FALSE",""
3,2,2020,"41,24","D","41,24D.19.1",265,230,10,1.3,36,NA,2,"standing162","1744",NA,"R","TRUE","FALSE",""
3,3,2020,"42,12","C","42,12C.3.1",254,182,8.8,1.3,18,NA,2,"standing163",NA,NA,"R","FALSE","TRUE",""
3,3,2020,"42,12","N","42,12N.9.2",222,124,0.84,0.45,36,NA,2,"standing165",NA,NA,"R","FALSE","TRUE",""
3,2,2020,"43,15","F","43,15F.20.1",648,197,0.8,0.4,127,NA,2,"standing166",NA,"Quararibea está en 42,15 41 o 42,14 en 44. Antes tenia dendrometro","R","FALSE","TRUE",""
3,2,2020,"43,15","H","43,15H.0.2",NA,NA,1.7,1.3,NA,NA,2,"standing167","1284","Sigue vivo en la base","R",NA,NA,"VIVO;"
3,2,2020,"43,15","J","43,15J.9.1",312,279,2.3,1.3,39,NA,2,"standing168",NA,"esta hueco","R","FALSE","TRUE","CH;"
3,3,2020,"44,07","B","44,07B.5.1",734,615,3.4,1.6,85,NA,2,"standing169","870","rajado","R","TRUE","FALSE",""
3,3,2020,"45,05","E","45,05E.8.1",489,345,0.9,0.45,NA,2,2,"standing170",NA,"se quebro, solo quedo una parte","R","FALSE","TRUE",""
3,3,2020,"45,05","K","45,05K.6.1",297,274,4.2,1.3,42,NA,2,"standing171","30985",NA,"R","TRUE","FALSE",""
3,6,2020,"46,21","F","46,21F.8.1",750,649,17.9,2.9,27,NA,2,"standing172","687",NA,"R","TRUE","FALSE",""
3,5,2020,"46,21","N","46,21N.20.1",355,NA,13.6,2,42,NA,1,"standing174","628",NA,"V","TRUE","FALSE",""
3,5,2020,"46,21","N","46,21N.20.2",313,NA,3.1,1.3,63,NA,2,"standing175","626",NA,"V","TRUE","FALSE",""
3,4,2020,"19,06","F","19,06F.20.1",446,392,1.2,0.6,46,NA,2,"standing177",NA,"esta en 46,09 en 34 tiene dendrometro","R","FALSE","TRUE",""
3,4,2020,"47,10","G","47,10G.6.1",438,491,1.9,1.3,NA,2,2,"standing178","550","esta rajado y hueco","R","FALSE","TRUE","CH;AA;"
3,4,2020,"47,17","G","47,17G.8.1",342,295,4.9,1.3,NA,7,2,"standing180","646456",NA,"R","TRUE","FALSE",""
3,4,2020,"49,01","O","49,01O.3.1",278,250,0.6,0.3,NA,19,2,"standing181","849015",NA,"R","FALSE","TRUE",""
3,4,2020,"49,04","I","49,04I.20.1",306,272,9.5,1.3,18,NA,2,"standing183","199",NA,"R","TRUE","FALSE",""
3,4,2020,"49,12","H","49,12H.8.1",237,237,2.4,1.3,57,NA,2,"standing184","234",NA,"R","TRUE","FALSE",""
3,4,2020,"49,12","J","49,12J.19.1",272,245,7.8,1.3,36,NA,2,"standing185","10738",NA,"R","TRUE","FALSE",""
3,5,2020,"49,24","B","49,24B.19.1",393,470,2,1.3,67,NA,2,"standing186","129102","Ya el resto del tronco  está en el suelo","V","TRUE","FALSE",""
2,25,2021,"01,21","I","01,21I.20.1",459,336,13.6,1.3,NA,NA,2,"standing002","8518",NA,"V","TRUE","FALSE",""
2,25,2021,"01,21","L","01,21L.20.1",798,619,10.5,1.3,NA,NA,2,"standing003","8208",NA,"V","TRUE","FALSE",""
3,10,2021,"01,21","P","01,21P.8.1",462,533,17.6,2.8,NA,NA,2,"standing004","8214","Escalera","V","FALSE","TRUE",""
2,25,2021,"01,21","K","01,21K.8.1",435,345,8.1,1.3,NA,NA,2,"standing005","8207",NA,"V","TRUE","FALSE",""
2,25,2021,"01,24","G","01,24G.8.1",333,282,1.6,1.3,NA,NA,2,"standing006","8536",NA,"V","FALSE","TRUE",""
2,25,2021,"01,24","G","01,24G.20.1",359,NA,3.5,1.3,NA,NA,1,"standing007","8537",NA,"V","FALSE","TRUE",""
2,25,2021,"01,24","G","01,24G.19.1",607,481,11.6,1.3,NA,NA,2,"standing008","8535",NA,"V","TRUE","FALSE",""
2,25,2021,"01,24","J","01,24J.20.1",241,298,4.84,1.3,NA,NA,2,"standing009","264309",NA,"V","FALSE","TRUE",""
2,25,2021,"01,24","L","01,24L.20.1",433,419,23.6,1.3,NA,NA,1,"standing010","259333",NA,"V","TRUE","FALSE",""
2,25,2021,"01,24","L","01,24L.21.1",249,212,0.8,0.4,NA,NA,2,"standing011","259312",NA,"V","FALSE","TRUE",""
2,24,2021,"01,24","M","01,24M.9.1",492,372,3.4,1.3,NA,NA,2,"standing012","8188",NA,"V","FALSE","TRUE",""
2,25,2021,"02,16","O","02,16O.21.1",285,195,6.3,1.3,NA,NA,1,"standing017","802138",NA,"V","TRUE","FALSE",""
2,24,2021,"03,09","A","03,09A.7.2",345,268,7.6,1.3,NA,NA,2,"standing018","7918",NA,"E","FALSE","TRUE",""
2,24,2021,"03,09","C","03,09C.7.1",338,296,12.2,1.3,NA,NA,2,"standing019","8043",NA,"E","TRUE","FALSE",""
2,24,2021,"03,09","D","03,09D.21.1",468,372,21.32,1.3,NA,NA,1,"standing020","8040",NA,"E","TRUE","FALSE",""
2,24,2021,"03,09","I","03,09I.20.1",358,316,8.5,1.3,NA,NA,2,"standing021","8053",NA,"E","TRUE","FALSE",""
2,24,2021,"03,09","I","03,09I.21.1",353,313,13.5,1.3,NA,NA,2,"standing022","8050",NA,"E","TRUE","FALSE",""
2,24,2021,"03,09","J","03,09J.20.1",669,575,17,1.3,NA,NA,1,"standing023","8048",NA,"E","FALSE","TRUE",""
2,24,2021,"03,09","N","03,09N.8.1",378,NA,26.8,1.3,NA,NA,1,"standing024","268164",NA,"E","FALSE","TRUE",""
2,24,2021,"03,09","N","03,09N.21.1",212,NA,15.7,1.3,NA,NA,2,"standing025","268197",NA,"E","TRUE","FALSE",""
3,10,2021,"03,12","A","03,12A.3.1",586,639,35.7,3.5,NA,NA,1,"standing026","7902","Escalera","E","FALSE","TRUE",""
2,24,2021,"03,12","E","03,12E.21.1",258,243,0.53,0.27,NA,NA,2,"standing028","252102",NA,"E","TRUE","FALSE",""
2,25,2021,"03,23","A","03,23A.20.1",272,202,2.2,1.3,NA,NA,2,"standing029","249574",NA,"V","TRUE","FALSE",""
2,25,2021,"03,23","C","03,23C.21.1",330,NA,17.1,1.3,NA,NA,1,"standing030","802380",NA,"V","TRUE","FALSE",""
2,24,2021,"05,03","E","05,03E.19.1",368,304,3.2,1.3,NA,NA,2,"standing032","7656",NA,"E","TRUE","FALSE",""
2,24,2021,"05,03","G","05,03G.7.1",508,399,1.16,0.55,NA,NA,2,"standing034","7660",NA,"E","TRUE","FALSE",""
2,25,2021,"05,20","A","05,20A.7.1",457,385,27.1,1.3,NA,NA,1,"standing036","238573","medir altura","V","FALSE","TRUE",""
2,25,2021,"05,20","P","05,20P.3.1",367,358,18.6,1.3,NA,NA,2,"standing041","238630",NA,"V","FALSE","TRUE",""
2,25,2021,"05,20","J","05,20J.21.1",243,NA,15.6,1.3,NA,NA,1,"standing042","269635",NA,"V","TRUE","FALSE",""
2,25,2021,"05,20","K","05,20K.21.1",278,NA,13.1,1.3,NA,NA,1,"standing043","7497",NA,"V","TRUE","FALSE",""
2,25,2021,"05,20","L","05,20L.21.1",360,NA,1.27,0.75,NA,NA,1,"standing044","7496",NA,"V",NA,NA,""
2,25,2021,"05,24","I","05,24I.20.1",556,538,7.8,1.3,NA,NA,1,"standing045","7802",NA,"V","TRUE","FALSE",""
2,25,2021,"05,24","J","05,24J.19.1",223,NA,9,1.3,NA,NA,2,"standing046","239685",NA,"V","TRUE","FALSE",""
2,25,2021,"05,24","N","05,24N.7.1",513,453,17.1,1.3,NA,NA,2,"standing047","239534",NA,"V","FALSE","TRUE",""
2,24,2021,"06,06","I","06,06I.5.2",573,545,9.5,1.3,NA,NA,2,"standing050","13123",NA,"E","TRUE","FALSE",""
2,24,2021,"06,06","O","06,06O.21.1",528,443,22.2,1.3,NA,NA,1,"standing051","7343",NA,"E","TRUE","FALSE",""
2,24,2021,"07,01","B","07,01B.3.1",236,225,1.5,1.3,NA,NA,2,"standing052","7311",NA,"E","FALSE","TRUE",""
3,10,2021,"07,13","I","07,13I.20.1",612,619,8,3,NA,NA,2,"standing055",NA,"escalera","E","FALSE","TRUE",""
2,24,2021,"07,13","J","07,13J.21.1",266,NA,12.5,1.3,NA,NA,2,"standing056","7401",NA,"E","TRUE","FALSE",""
2,26,2021,"07,20","O","07,20O.21.1",492,425,19.1,1.3,NA,NA,0,"standing057","7177","Fue impactado por rayo","V","TRUE","FALSE",""
2,26,2021,"07,20","P","07,20P.21.1",486,412,26.6,1.3,NA,NA,0,"standing058","228511","Fue impactado por rayo","V","TRUE","FALSE",""
