month	day	subplot_code	transect_section_letter	code_of_piece	diameter_width_prior	diameter_width.mm	diameter_height_prior	diameter_height.mm	branchfall	tag	inclination_prior	inclination	orientation_degrees_prior	orientation_degrees	suspended	soil_contact	notes_prior	notes	RT	RR	TT	TC	TS	TV	MC	MS	year	observer	uniqid
2	18	43,10	B	9-1	596	538	NA	NA	1	no tag	2.1	2.7	170	174	NA	*	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	V	fallen320
2	18	43,10	I	0-1	234	230	195	NA	0	1246	5.4	13.5	296	312	NA	*	NA	NA	NA	*	NA	NA	NA	*	NA	*	2022	V	fallen321
2	18	43,10	L	19-1	152	87	NA	NA	0	no tag	7.6	NA	100	NA	NA	*	NA	sacar de lista	NA	NA	*	*	NA	NA	NA	*	2022	V	fallen322
2	18	43,15	D	21-1	191	192	208	193	0	1277	3.2	1	74	82	*	NA	NA	NA	*	NA	NA	*	NA	NA	*	NA	2022	E	fallen323
2	18	43,15	D	21-2	243	351	268	NA	1	1277	6.8	17.1	70	78	NA	*	NA	La muestra esta en terreno inclinado	NA	NA	*	*	NA	NA	*	NA	2022	E	fallen324
2	18	44,07	C	20-1	327	324	258	238	1	41007	5.4	7.3	136	134	*	NA	NA	NA	NA	NA	*	*	NA	NA	*	NA	2022	V	fallen325
2	18	44,07	F	20-1	310	313	297	291	1	41007	12.1	14.4	108	112	*	NA	NA	NA	NA	NA	*	*	NA	NA	*	NA	2022	V	fallen326
2	18	44,07	G	9-2	1208	1258	NA	NA	1	No tag	9.2	8.4	50	58	NA	*	Se está abriendo	NA	NA	NA	*	*	NA	NA	NA	*	2022	V	fallen327
2	18	44,07	J	9-1	939	965	1120	1070	0	No tag	1.5	3	58	64	*	NA	NA	NA	*	NA	NA	*	NA	NA	NA	*	2022	V	fallen328
2	18	44,07	N	9-1	320	318	396	NA	1	no tag	5.5	3.7	54	60	NA	*	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	V	fallen329
2	18	44,13	B	9-1	257	253	NA	NA	0	no tag	5.4	2.2	122	122	NA	*	NA	NA	*	NA	NA	*	NA	NA	NA	*	2022	E	fallen330
2	18	44,13	D	6-2	167	NA	NA	NA	1	1094	17.2	NA	92	NA	NA	*	NA	Nada	NA	NA	*	*	NA	NA	NA	*	2022	E	fallen331
2	18	44,13	G	21-1	235	208	238	236	1	1086	8.1	9.4	344	340	*	NA	NA	NA	NA	NA	*	NA	NA	*	*	NA	2022	E	fallen332
2	18	44,13	J	9-1	552	568	529	543	1	no tag	1.6	3.7	160	160	*	NA	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	E	fallen333
2	21	44,18	O	19-1	188	NA	NA	NA	0	No tag	11.5	NA	120	NA	NA	*	NA	Nada	*	NA	NA	*	NA	NA	NA	*	2022	E	fallen334
2	22	44,20	G	19-1	297	293	NA	NA	1	1030	5.5	6.4	214	214	NA	*	NA	NA	NA	NA	*	*	NA	NA	*	NA	2022	E	fallen335
2	22	44,20	J	19-1	357	343	381	370	1	1030	4.5	9.1	220	220	*	NA	NA	NA	NA	NA	*	*	NA	NA	*	NA	2022	E	fallen336
2	22	44,20	L	22-1	NA	459	NA	NA	1	967	NA	0.9	NA	94	NA	*	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	E	fallen337
2	22	44,23	A	9-1	104	49	NA	NA	0	no tag	4.8	NA	100	NA	NA	*	NA	NA	NA	*	NA	*	NA	NA	NA	*	2022	E	fallen338
2	22	44,23	A	9-2	247	246	NA	NA	0	no tag	27.2	28.8	138	138	NA	*	NA	NA	NA	*	NA	*	NA	NA	NA	*	2022	E	fallen339
2	22	44,23	A	6-1	90	NA	NA	NA	1	no tag	19.2	NA	48	NA	NA	*	NA	Solo clavo	NA	NA	*	*	NA	NA	NA	*	2022	E	fallen340
2	22	44,23	A	6-2	403	50	NA	NA	1	no tag	7.2	NA	50	NA	NA	*	NA	Se descompuso	NA	NA	*	*	NA	NA	NA	*	2022	E	fallen341
2	22	44,23	C	9-1	479	466	NA	NA	1	no tag	7.7	9.3	300	300	NA	*	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	E	fallen342
2	22	44,23	F	9-1	520	495	504	493	1	no tag	8.9	12.6	300	300	*	NA	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	E	fallen343
2	22	44,23	H	5-1	468	297	NA	NA	1	1005	3.4	9.6	192	192	NA	*	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	E	fallen344
2	22	44,23	H	5-2	173	NA	NA	NA	1	1004	1	NA	208	NA	NA	*	NA	Solo clavo	NA	NA	*	*	NA	NA	NA	*	2022	E	fallen345
2	22	44,23	I	6-1	357	309	NA	NA	1	1005	3.3	3.4	200	200	NA	*	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	E	fallen346
2	22	44,23	I	6-2	219	115	NA	NA	1	1004	44379	0.8	192	190	NA	*	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	E	fallen347
2	22	44,23	K	3-1	399	395	NA	NA	1	983	7.4	7.9	130	130	NA	*	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	E	fallen348
2	22	44,23	N	3-1	352	347	NA	NA	1	983	1.8	2	130	130	NA	*	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	E	fallen349
2	17	45,05	D	5-1	182	154	277	265	1	no tag	3.4	0.2	30	30	*	NA	NA	Nada	NA	NA	*	*	NA	NA	NA	*	2022	E,C	fallen350
2	17	45,05	G	5-1	NA	174	NA	NA	1	no tag	NA	9.2	NA	286	NA	*	Nada	Nada	NA	NA	*	*	NA	NA	NA	*	2022	E,C	fallen351
2	17	45,05	H	5-1	168	129	NA	120	1	no tag	7.5	14.1	286	180	NA	*	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	E,C	fallen352
2	17	45,05	H	6-1	170	151	227	120	0	870	5.1	5.6	180	340	*	NA	NA	NA	*	NA	NA	*	NA	NA	NA	*	2022	E,C	fallen353
2	17	45,05	I	6-1	288	145	NA	157	0	870	18.3	17.7	340	325	NA	*	NA	NA	*	NA	NA	*	NA	NA	NA	*	2022	E,C	fallen354
2	17	45,05	I	6-2	168	135	155	157	0	870	18.5	17.7	325	325	*	NA	NA	NA	*	NA	NA	*	NA	NA	NA	*	2022	E,C	fallen355
2	17	45,05	J	6-1	165	391	NA	NA	0	870	10.5	0.5	346	138	NA	*	NA	NA	*	NA	NA	*	NA	NA	NA	*	2022	E,C	fallen356
2	17	45,05	L	4-1	380	366	NA	NA	0	800	15.5	22.1	138	114	NA	*	NA	NA	NA	*	NA	*	NA	NA	NA	*	2022	E,C	fallen357
2	17	45,05	L	7-1	358	339	NA	NA	1	796	27.2	2.2	114	110	NA	*	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	E,C	fallen358
2	17	46,01	L	9-1	368	339	NA	NA	1	no tag	0.6	2.2	110	110	NA	*	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	E,C	fallen359
2	21	46,21	F	21-1	949	670	NA	NA	1	687	4.7	8	70	78	NA	*	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	E	fallen360
2	17	46,21	K	21-1	299	315	NA	NA	1	628	3.2	7.2	360	360	NA	*	NA	NA	NA	NA	*	*	NA	NA	L?	*	2022	E	fallen361
2	21	46,21	N	4-1	169	147	NA	NA	1	no tag	6.1	NA	60	NA	NA	*	Encontrado	Nada	NA	NA	*	*	NA	NA	NA	*	2022	E	fallen362
2	17	47,05	C	19-1	190	NA	NA	NA	0	503	4.4	NA	45	NA	NA	*	NA	Nada	NA	*	NA	NA	NA	*	NA	*	2022	V	fallen363
2	21	47,10	F	8-1	226	80	NA	NA	0	446310	1.2	1	118	118	NA	*	NA	NA	NA	*	NA	*	NA	NA	NA	*	2022	E	fallen364
2	21	47,10	H	6-1	48	NA	NA	NA	1	550	2	NA	195	NA	NA	*	NA	Solo clavo	NA	NA	*	*	NA	NA	NA	*	2022	E	fallen365
2	21	47,10	E	7-2	237	235	223	218	0	763	10.1	12.7	320	186	*	NA	NA	Correccion en la ubicacion de la muestra	*	NA	NA	*	NA	NA	NA	*	2022	E	fallen366
2	21	47,10	E	20-1	332	312	NA	NA	1	446310	7.4	9.4	220	220	NA	*	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	E	fallen367
2	21	47,10	L	7-1	NA	NA	NA	NA	0	396	NA	NA	NA	NA	*	NA	Nada	Nada	NA	*	NA	NA	NA	*	NA	*	2022	E	fallen368
2	21	47,10	N	21-1	313	309	NA	116	1	21522	8.5	10.2	116	116	NA	*	NA	NA	NA	NA	*	*	NA	NA	*	NA	2022	E	fallen369
2	21	47,17	A	22-1	NA	218	NA	NA	0	366	NA	3.7	NA	188	NA	*	NA	NA	NA	*	NA	NA	*	NA	NA	*	2022	E	fallen370
2	21	47,17	A	22-1	NA	218	NA	NA	0	366	NA	3.7	NA	188	NA	*	NA	NA	NA	*	NA	NA	*	NA	NA	*	2022	E	fallen371
2	21	47,17	C	7-1	244	NA	NA	NA	1	28141	16.8	NA	332	NA	NA	*	NA	Solo clavo	NA	NA	*	*	NA	NA	NA	*	2022	E	fallen372
2	21	47,17	D	9-1	507	400	241	166	1	no tag	1.3	4.5	340	340	*	NA	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	E	fallen373
2	21	47,17	F	8-1	457	378	427	NA	1	no tag	2.2	2.5	266	270	NA	*	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	E	fallen374
2	17	49,01	A	9-1	315	838	66	66	0	NA	14.5	0.4	300	286	*	NA	NA	NA	NA	*	NA	*	NA	NA	NA	*	2022	V	fallen375
2	17	49,01	A	9-3	847	253	NA	NA	1	NA	1.6	3	290	278	NA	*	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	V	fallen376
2	17	49,01	A	9-4	253	257	NA	28	0	NA	3.9	10.4	284	288	NA	*	NA	NA	NA	*	NA	*	NA	NA	NA	*	2022	V	fallen377
2	17	49,01	B	9-1	304	363	35	28	1	NA	10.4	2.1	290	20	NA	*	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	V	fallen378
2	17	49,01	C	20-1	346	193	277	231	0	45186	2.3	15.5	20	234	NA	*	NA	NA	*	NA	NA	NA	NA	*	*	NA	2022	V	fallen379
2	17	49,01	J	19-1	227	203	229	251	1	125223	17.2	3.7	230	20	*	NA	NA	NA	NA	NA	*	*	NA	NA	*	NA	2022	V	fallen380
2	17	49,01	P	9-1	202	203	261	251	1	no tag	1.5	3.7	20	20	*	NA	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	V	fallen381
2	18	49,04	L	8-1	110	NA	NA	NA	1	no tag	13.5	NA	326	NA	NA	*	Se descompuso	Nada sacar de lista	*	NA	NA	*	NA	NA	NA	*	2022	V	fallen382
2	21	49,12	G	8-1	192	160	163	NA	1	234	7.2	NA	252	NA	*	NA	NA	Ya no mide sacar de la lista	NA	NA	*	NA	*	NA	NA	*	2022	E	fallen383
2	21	49,12	I	9-1	217	213	NA	NA	1	no tag	0.5	2.6	320	318	NA	*	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	E	fallen384
2	21	49,17	D	22-1	NA	508	NA	316	1	366	NA	0.8	NA	118	*	NA	NA	NA	NA	NA	*	NA	*	NA	NA	*	2022	E	fallen385
2	21	49,17	D	22-2	NA	218	NA	231	0	366	NA	3.9	NA	150	NA	*	NA	NA	NA	*	NA	NA	*	NA	NA	*	2022	E	fallen386
2	21	49,17	D	22-1	NA	508	NA	316	1	366	NA	0.8	NA	118	*	NA	NA	NA	NA	NA	*	NA	*	NA	NA	*	2022	E	fallen387
2	21	49,17	D	22-2	NA	218	NA	231	0	366	NA	3.9	NA	150	NA	*	NA	NA	NA	*	NA	NA	*	NA	NA	*	2022	E	fallen388
2	21	49,21	J	4-2	153	113	NA	NA	1	12480	8.4	NA	240	NA	NA	*	NA	NA	NA	NA	*	*	NA	NA	NA	*	2022	E	fallen389
2	21	49,21	G	20.1	197	245	262	267	1	291	1.1	2.5	310	315	*	NA	NA	NA	NA	*	NA	NA	*	NA	*	NA	2022	E	fallen390
2	21	49,24	B	20.1	391	388	346	328	1	129102	1.1	5.7	158	158	*	NA	NA	NA	NA	NA	*	NA	*	NA	NA	*	2022	E	fallen391
2	21	49,24	G	20.1	718	676	NA	NA	1	no tag	8.8	11	90	90	NA	*	Error en el diámetro del 2020	NA	NA	NA	*	*	NA	NA	NA	*	2022	E	fallen392
2	21	49,24	O	22.1	NA	277	NA	374	1	no tag	NA	17.7	NA	152	*	NA	NA	la muestra es de un arbol fuera del plot de 50ha	NA	NA	*	NA	*	NA	NA	*	2022	E	fallen393
2	21	49,24	O	22.2	NA	228	NA	235	1	No tag	NA	1	NA	260	*	NA	NA	NA	NA	NA	*	*	NA	NA	*	NA	2022	E	fallen394
